artist,album,title,personnel_type,name,score
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Brian Avnet,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,John Cutcliffe,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Marsha Loeb,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Fayette Hauser,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,David Glover,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Benny Faccone,57.25
DeBarge,The DeBarges,Saving Up (All My Love),Song Personnel,Jon Lind,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Song Personnel,DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Song Personnel,Bobby DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Song Personnel,Bill Gable,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Matthew Rolston,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Michael Boddicker,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Leon Ndugu Chancler,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Eddie N. Watkins Jr.,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Ollie Brown,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Nathan East,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Paul Jackson Jr.,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Charles Fearing,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Johnny Lee,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Harvey Mason,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Randy DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Mark DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Michael Johnson,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Bobby Brooks,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Bunny DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Ginny Livingston,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,El DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Bobby DeBarge,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Clare Fischer,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Eric Butler,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Todd Cochran,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Larry Nash,57.00
DeBarge,The DeBarges,Saving Up (All My Love),Album Personnel,Reggie Andrews,57.00
Toto,Fahrenheit,I'll Be Over You,Song Personnel,Michael McDonald,56.75
Toto,Fahrenheit,I'll Be Over You,Song Personnel,Lenny Castro,56.75
Toto,Fahrenheit,I'll Be Over You,Song Personnel,Steve Lukather,56.75
Toto,Fahrenheit,I'll Be Over You,Song Personnel,Paulinho Da Costa,56.75
Toto,Fahrenheit,I'll Be Over You,Song Personnel,Randy Goodrum,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Brent Averill,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Roger Nichols,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Mike Porcaro,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Steve Lukather,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Jeff Porcaro,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Steve Porcaro,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Duane Seykora,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Toto,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Tom Knox,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Joseph Williams,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,David Paich,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,John Jessel,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Monterey Peninsula Artists,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Jim Shea,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Dan Garcia,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Bob Ludwig,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Greg Ladanyi,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Eli Slawson,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Keith Albright,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Paul Jamieson,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Fitzgerald Hartley,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Roger Linn,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Julie Last,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Lane/Donald,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Chris Littleton,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Shep Lonsdale,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Doug Linnell,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Jack Joseph Puig,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Michael C. Ross,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Murray Dvorkin,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,"Teruo ""Mu"" Murakami",56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Larry Fitzgerald,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Mark Hartley,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Michael Going,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Arthur Kelm,56.75
Toto,Fahrenheit,I'll Be Over You,Album Personnel,Bob Bradshaw,56.75
Bob Welch,The Other One,Don't Let Me Fall,Song Personnel,David Adelstein,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Ken Perry,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,David Cole,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Vigon Nahas Vigon,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,David Adelstein,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Don Francisco,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Todd Sharp,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Liz Sowers,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,John Carter,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Randy Ezratty,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Bob Welch,56.75
Bob Welch,The Other One,Don't Let Me Fall,Album Personnel,Brad Palmer,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Song Personnel,El Debarge,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Song Personnel,Joey Coco,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Jay Graydon,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Mike Baird,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Michael Landau,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Robbie Buchanan,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Abraham Laboriel,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Ian Eales,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Carlos Vega,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Nathan East,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Kenny Mims,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,David Malloy,56.75
Kenny Rogers,They Don't Make Them Like They Used To,You're My Love,Album Personnel,Brandon Fields,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Song Personnel,Rick Springfield,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Tommy Funderburk,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Richard Page,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Mike Baird,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Dennis Belfield,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Marge Meoli,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Gabriel Katona,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Tom Kelly,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Rick Springfield,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Tom Gibson,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Joe Gottfried,56.75
Toto,Toto IV,Good For You,Song Personnel,Mike Porcaro,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Greg Fulginiti,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Mike Doud,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Kim Turner,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Cindy Marsh,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Tim Pierce,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Carman Productions,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Keith Olsen,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Chas Sandford,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Chris Minto,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Alan Pasqua,56.75
Rick Springfield,Success Hasn't Spoiled Me Yet,Don't Talk To Strangers,Album Personnel,Ron,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Song Personnel,Steve Lukather,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Song Personnel,Tom Tom 84,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Song Personnel,Al McKay,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Song Personnel,Maurice White,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ron Pendragon,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Garry Glenn,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Assa Drori,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Jerry Peters,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mark Cargill,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Bill Reichenbach,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Gary Grant,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,David Schwartz,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Donald Palmer,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Gareth Nuttycombe,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Chuck Findley,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ralph Johnson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Endre Granat,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Steve Lukather,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Isabelle Daskoff,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Allan Harshman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Jerry Hey,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ernie Sheesley,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Marlo Henderson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Bernard Kundell,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Gary Coleman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Paulinho Da Costa,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Larry Williams,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Nils Oliver,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Barbara Thomason,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,David Foster,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Jeff Borgeson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Steve Madaio,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Cavallo-Ruffalo Management,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Joy Lyle,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ray Kelley,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,William Kurasch,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Buell Neidlinger,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Earl Madison,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Marston Smith,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mary Louise Zeyen,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Nina Deveritch,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Franklin Allen,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Geoff Irons,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,George Morgan,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,John Silcott,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mark Touchy,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ray Gonzales,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Reuben,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Robert Wolstein,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Steve Jackson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Tchad Thompson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Wally Heider,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Alan Robinson,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Art Maebe,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,George Price,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Kevin Lyman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Kathy Kowles,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,C. Ness,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Francie Moore,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Bruce Talamon,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Fred Wesley,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Michael Harris,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Jim Wood,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Brenton Banks,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Harry Hyams,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Herschel Wise,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Laury Woods,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Leanna Sherman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Patricia Matthews,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Renita Koven,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Roland Kato,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ron Strauss,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Arkady Shindelman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Glenn Dicterow,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Harold Dicterow,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Irving Geller,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,John Wittenberg,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Joseph Shoenbrun,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Karen Jones,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mari Tsumura-Botnick,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mary Lundquist,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Michael Markman,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mike Nowack,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Norman Carr,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Robert Dubow,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Robert Jung,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Robert Lipsett,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Shari Zippert,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Sid Page,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Vicky Sylvester,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,George Massenburg,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Albert Gill,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Philip Bailey,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Henry Roth,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Oscar Brashear,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Rollice Dale,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Mike Reese,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Don Myrick,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Roger Carpenter,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Sidney Sharp,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Sheldon Sanov,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ken Fowler,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Verdine White,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Barry Socher,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Janet Lakatos,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Dennis Karmazyn,56.75
"Earth, Wind & Fire",Faces,Back On The Road,Album Personnel,Ron Clark,56.75
